 6738.9  0.00338
 6740.7  0.00344
 6742.5  0.00362
 6744.2  0.00369
 6746.0  0.00373
 6747.8  0.00391
 6749.5  0.00402
 6751.3  0.00417
 6753.0  0.00432
 6754.8  0.00448
 6756.6  0.00469
 6758.3  0.00496
 6760.1  0.00537
 6761.9  0.00566
 6763.6  0.00617
 6765.4  0.00661
 6767.1  0.00731
 6768.9  0.00807
 6770.7  0.00906
 6772.4  0.01027
 6774.2  0.01195
 6775.9  0.01375
 6777.7  0.01715
 6779.5  0.02006
 6781.2  0.02455
 6783.0  0.03037
 6784.8  0.03824
 6786.5  0.04885
 6788.3  0.06266
 6790.0  0.08015
 6791.8  0.10168
 6793.6  0.12839
 6795.3  0.16003
 6797.1  0.19444
 6798.8  0.23259
 6800.6  0.26949
 6802.4  0.30711
 6804.1  0.34007
 6805.9  0.36869
 6807.6  0.39092
 6809.4  0.40748
 6811.2  0.41872
 6812.9  0.42393
 6814.7  0.42932
 6816.4  0.43118
 6818.2  0.43134
 6819.9  0.43413
 6821.7  0.43474
 6823.5  0.43880
 6825.2  0.43987
 6827.0  0.44444
 6828.7  0.44658
 6830.5  0.45098
 6832.3  0.45457
 6834.0  0.45801
 6835.8  0.46133
 6837.5  0.46649
 6839.3  0.46961
 6841.0  0.47149
 6842.8  0.47421
 6844.5  0.47706
 6846.3  0.47857
 6848.1  0.47976
 6849.8  0.48380
 6851.6  0.48498
 6853.3  0.48830
 6855.1  0.48783
 6856.8  0.48542
 6858.6  0.49244
 6860.3  0.49322
 6862.1  0.49199
 6863.8  0.49009
 6865.6  0.48399
 6867.3  0.47830
 6869.1  0.46881
 6870.9  0.45375
 6872.6  0.43295
 6874.4  0.40830
 6876.1  0.37671
 6877.9  0.34315
 6879.6  0.30693
 6881.4  0.26796
 6883.1  0.23029
 6884.9  0.19374
 6886.6  0.16101
 6888.4  0.13235
 6890.1  0.10756
 6891.9  0.08667
 6893.6  0.06997
 6895.4  0.05691
 6897.1  0.04699
 6898.9  0.03853
 6900.6  0.03213
 6902.4  0.02738
 6904.1  0.02371
 6905.9  0.02052
 6907.6  0.01810
 6909.4  0.01617
 6911.1  0.01446
 6912.9  0.01303
 6914.6  0.01176
 6916.4  0.01065
 6918.1  0.00987
 6919.9  0.00885
 6921.6  0.00820
 6923.4  0.00758
 6925.1  0.00704
 6926.9  0.00664
 6928.6  0.00612
 6930.3  0.00588
 6932.1  0.00558
 6933.8  0.00526
 6935.6  0.00505
 6937.3  0.00494
 6939.1  0.00468
 6940.8  0.00453
 6942.6  0.00434
 6944.3  0.00422
 6946.1  0.00406
 6947.8  0.00389
 6949.5  0.00377
 6951.3  0.00367
 6953.0  0.00353
 6954.8  0.00339
 6956.5  0.00338
 6958.3  0.00314
 6960.0  0.00307
