7996.28  0.001959598
7997.54  0.002014662
7998.80  0.002099127
8000.06  0.002149316
8001.32  0.002192419
8002.58  0.002221908
8003.84  0.002247904
8005.11  0.002343861
8006.37  0.002457194
8007.63  0.002460141
8008.89  0.002435776
8010.15  0.002551118
8011.41  0.002680718
8012.67  0.002650043
8013.93  0.002693561
8015.19  0.002805342
8016.45  0.002865724
8017.71  0.002941445
8018.97  0.003027406
8020.23  0.003058374
8021.49  0.003174816
8022.75  0.003244279
8024.02  0.003292515
8025.28  0.003385876
8026.54  0.00346242
8027.80  0.003561869
8029.06  0.00364044
8030.32  0.00380452
8031.58  0.003844005
8032.84  0.004018585
8034.10  0.004062772
8035.36  0.004233534
8036.62  0.004359778
8037.88  0.004458783
8039.14  0.004531192
8040.40  0.004687752
8041.66  0.004794771
8042.93  0.004927725
8044.19  0.005167319
8045.45  0.005252848
8046.71  0.0053868
8047.97  0.005588389
8049.23  0.005774951
8050.49  0.005872421
8051.75  0.006109372
8053.01  0.006267706
8054.27  0.006568837
8055.53  0.006723109
8056.79  0.006969868
8058.05  0.007154638
8059.31  0.00748454
8060.57  0.006957646
8061.84  0.007772817
8063.10  0.008252896
8064.36  0.008493632
8065.62  0.008735721
8066.88  0.009132503
8068.14  0.009566537
8069.40  0.009874403
8070.66  0.01026487
8071.92  0.01070851
8073.18  0.01110479
8074.44  0.0116246
8075.70  0.01215628
8076.96  0.01264994
8078.22  0.01312859
8079.48  0.0137051
8080.75  0.01439689
8082.01  0.0149969
8083.27  0.01567519
8084.53  0.01644667
8085.79  0.01732156
8087.05  0.01822096
8088.31  0.01914213
8089.57  0.0201221
8090.83  0.02106909
8092.09  0.02246094
8093.35  0.02374398
8094.61  0.02519161
8095.87  0.0267073
8097.13  0.02853047
8098.39  0.03051582
8099.66  0.03256758
8100.92  0.03480839
8102.18  0.03727245
8103.44  0.04019091
8104.70  0.04326877
8105.96  0.04669255
8107.22  0.05068657
8108.48  0.05493459
8109.74  0.05969001
8111.00  0.06495266
8112.26  0.07096641
8113.52  0.07776091
8114.78  0.08520136
8116.04  0.09350376
8117.30  0.102993
8118.56  0.1135724
8119.83  0.1252858
8121.09  0.1383981
8122.35  0.1530213
8123.61  0.1692651
8124.87  0.1871392
8126.13  0.2067888
8127.39  0.2284162
8128.65  0.2516005
